word,part_of_speech,example,example_zh,chinese,synonyms,antonyms,memory_hint,page,page_end,difficulty
shoplift,verb,The child started to shoplift as a fifteen-year-old.,那個孩子十五歲就開始到商店裡偷東西。,在商店內偷竊,thieve,,shop 表商店，lift 可聯想偷拿，合起來表示在商店內偷竊。,132,,4
short-term,adjective,It's our company's policy to sacrifice short-term profits for the sake of long-term growth.,為長期發展而犧牲短期的利潤是我們公司的政策。,短期的,,,short 表短的，term 表期、期限，合起來表示短期的。,132,,3
shove,verb,The audience was pushing and shoving towards the exit.,觀眾朝著出口推擠出去。,推；推擠；撞,propel; push,,可與 shovel 聯想區分：shove 指推、推擠。,132,,4
shred,verb,The food processor can be used to shred all kinds of vegetables.,這部食品加工機可以將各種蔬菜切成條狀。,切成條狀；切碎,,,可與 shredder 聯想：shred 表切碎、撕碎。,132,,5
shrewd,adjective,My uncle is shrewd in business matters.,我的叔叔做生意很精明。,機靈的；敏銳的；精明的,smart; clever,dull,可與 shrew 聯想：shrewd 表精明、敏銳。,132,,5
shudder,verb,She stood there shuddering with fear.,她站在那裡，害怕得直發抖。,發抖；戰慄,quake; quiver,,可與 shutter 聯想區分：shudder 表因恐懼而發抖。,132,,5
side-effect,noun,It is verified that this medicine has no toxic side-effects.,該藥物被證實對人體沒有毒性的副作用。,副作用,,,side 表側面，effect 表作用，合起來引申為副作用。,132,,5
siege,noun,The city withstood a long siege.,這座城市抵擋長期的圍困。,包圍；圍困,blockade,,可聯想 siege 與「坐」的意象：敵人圍困時長時間駐守。,132,133,5
signify,verb,She wears a wedding ring to signify that she's married.,她戴著結婚戒指表示她已結婚。,表示；象徵；意味,represent; symbolize,,sign 表標識、記號，加 -ify 形成動詞，因此表示、象徵、意味。,133,,3
simplicity,noun,The beauty of the article is its simplicity.,這篇文章的美在於它的簡單明瞭。,簡單；簡易；樸素,complexity; difficulty,,由 simple 去 e 加 -icity 形成名詞，因此表示簡單、簡易、樸素。,133,,4
simulate,verb,She simulated modesty.,她裝出一副謙虛的樣子。,假裝；冒充,pretend,,字根 simul 表相似、看起來像，加 -ate 形成動詞，因此表示假裝、冒充。,133,,5
situated,adjective,The house is situated in the heart of the city.,這間房子位於城市的中心。,位於……的,located,,由 situate（使位於）加 -ed 形成形容詞，因此表示位於……的。,133,,5
skeptical,adjective,Many people were skeptical about this plan.,許多人對這一計畫表示懷疑。,懷疑的；多疑的,doubtful,credulous,由 skeptic 加 -al 形成形容詞，因此表示懷疑的、多疑的。,133,,3
skilled,adjective,To be a skilled technician is not easy.,要想成為一個熟練的技師並非易事。,熟練的；有技能的,facile; proficient,unskilled,skill 表技能、技巧，加 -ed 形成形容詞，因此表示熟練的、有技能的。,133,,5
skirt,verb,We skirted the field so as not to damage the crops.,為了不損壞農作物，我們繞著田的邊緣走。,繞著……的邊緣或四周,,,可與 shirt 聯想區分：skirt 作動詞表示沿邊緣繞行。,133,,5
slaughter,noun,"After the slaughter, the battlefield was a gruesome sight.",這場屠殺之後，戰場上呈現可怕的慘狀。,屠殺,butchery; massacre,,可拆為 s + laughter 聯想，但意義相反，slaughter 表屠殺。,133,,4
slick,adjective,We never trust those slick salesmen.,我們從不信任那些狡猾的推銷員。,光滑的；狡猾的,sly; tricky,,可與 lick 聯想：slick 可表示光滑，也引申為圓滑、狡猾。,133,,3
slit,verb,He can't wait to slit the envelope open.,他迫不及待要把信封撕開。,切開；撕開,cut; sever,,可與 slip 聯想區分：slit 表切開、撕開。,133,134,5
slump,noun,The current serious economic slump heralds a major recession to come.,目前嚴重的經濟衰退預示著大蕭條即將來臨。,萎靡；衰退,decline; depression,,可聯想 slump 為向下跌落，表示衰退、低迷。,134,,4
sly,adjective,Many politicians are sly sophists.,許多政客都是狡猾的詭辯家。,狡猾的,shrewd; cunning,,可與 sky 聯想區分：sly 表狡猾的。,134,,5
smack,verb,The sauce smacked of garlic.,這醬汁帶有蒜味。,帶有特定滋味,,,可與 slap 聯想區分：smack of 表帶有某種味道或氣息。,134,,5
smash,verb,The glass fell from the table and was smashed into pieces.,玻璃杯從桌上掉下，摔得粉碎。,打碎；打破,destroy; shatter,,smash 表猛烈打碎，可聯想 smash into pieces。,134,,3
smother,verb,They were smothered by smoke.,他們被煙燻得透不過氣。,使窒息；透不過氣,suffocate; stifle,,可聯想 s + mother：被緊緊包住而透不過氣，記憶 smother。,134,135,3
smuggle,verb,He hid two hundred gold watches in his car and smuggled them into the country.,他在汽車裡藏了二百支金錶，並走私入境。,私運；走私,,,可與 struggle 聯想區分：smuggle 指非法走私。,134,,4
snare,noun,They set a snare for him and he walked right into it.,他們設下圈套，他果然落入其中。,圈套；誘惑,trap; catch,,可與 snarl 聯想：snare 指圈套、陷阱。,134,,5
snarl,verb,"“Let me alone,” she snarled at us.",她對我們吼叫說：「別管我。」,吼叫；怒罵,growl; grumble,,可與 snare 聯想區分：snarl 指怒吼、怒罵。,134,,5
sneer,verb,It's very discouraging to be sneered at all the time.,老是受譏笑是很令人洩氣的。,嘲笑；譏笑,mock; scoff,,可與 sneak 聯想區分：sneer 表嘲笑、譏笑。,134,,5
soak,verb,He soaked the dirty clothes in soapy water.,他將髒衣服浸泡在肥皂水裡。,浸泡；浸濕,drench; sop,dry,可與 soar 聯想區分：soak 表浸泡、浸濕。,134,135,3
so-called,adjective,Your so-called friend did not offer any help.,你那位所謂的朋友一點也不幫忙。,所謂的,,,so 表「像這樣、如此」，called 表「稱呼」，合起來表示所謂的。,135,,5
socialism,noun,Someone says that capitalism and Socialism will eventually converge.,有人說資本主義和社會主義最後會合而為一。,社會主義,,capitalism,由 social 加名詞字尾 -ism，表示社會主義。,135,,5
socialist,adjective,His socialist beliefs were born of a hatred of injustice.,他的社會主義信念來自他對社會不公平的痛恨。,社會主義（者）的,,,由 social 加 -ist，可表示社會主義者或社會主義（者）的。,135,,4
soften,verb,The lampshade will soften the light.,這個燈罩能使光線柔和一些。,變柔和；變弱,abate; allay,harden,soft 加 -en 形成動詞，表示使柔和、變弱。,135,,5
sole,adjective,He will be the sole heir of the large estate.,他將是這一大筆遺產的唯一繼承人。,單獨的；唯一的,exclusive; only,,sole 表單獨、唯一，可與 solo 聯想。,135,,5
solely,adverb,He reads books solely for pleasure.,他讀書完全是為了消遣。,僅僅；完全,alone; entirely,,sole 表單獨、唯一，加 -ly 形成副詞，表示僅僅、完全。,135,,3
solemn,adjective,"He has a solemn face, but he is very humorous at heart.",他有一副嚴肅的臉孔，但內心卻很幽默。,隆重的；嚴肅的,grave; somber,,可聯想 sole（單獨）與 solemn 的莊重感，表示隆重、嚴肅。,135,,5
solitude,noun,They are searching for a place where they can live in solitude.,他們正在尋找一個可以過隱居生活的地方。,孤獨；寂寞；隱居,isolation; loneliness,,字根 soli 表單獨，-tude 為名詞字尾，因此表示孤獨、寂寞、隱居。,135,,5
solo,noun,Jim played a piano solo at the concert.,Jim 在音樂會上表演鋼琴獨奏。,獨奏；獨唱,,,字根 sol 表單獨，加 -o 形成名詞，因此表示獨奏、獨唱。,135,,5
someday,adverb,I never realized that someday we would be together.,我從未想到有一天我們會聚在一起。,有朝一日,sometime,,some 表「某一、某個」，day 表「一天」，合起來表示「有朝一日」。,135,136,5
sorrowful,adjective,She burst into tears the moment she got the sorrowful news.,一聽到這個傷心的消息，她就哭了起來。,悲傷的；傷心的,afflictive; depressing,,sorrow 表「悲痛、悲傷」，-ful 為形容詞字尾，因此表示悲傷的、傷心的。,136,,3
span,noun,"Over a short span of two years, he has achieved a lot.",在短短兩年的一段時間裡，他已經成就許多事情。,一段時間,period,,可與 Spain 聯想區分：span 指一段時間。,136,,5
specialist,noun,She is an eye specialist.,她是一位眼科專家。,專家；專員,expert,,special 表「專門的」，-ist 表示「人」，因此表示專家、專員。,136,,5
specially,adverb,The rising sun is specially beautiful to look at from this angle.,日出從這個角度看起來特別美。,特別地；專門地,,,special 加 -ly 形成副詞，因此表示特別地、專門地。,136,,4
specify,verb,The regulations specify that you may not use an electronic dictionary in the examination.,規定中明確說明考試時不可用電子詞典。,具體指定；明確說明,define; designate,,字根 spec 表「看」，-ify 為動詞字尾，可聯想為把內容說明清楚，因此表示具體指定、明確說明。,136,,3
spectacle,noun,The opening ceremony of the Olympic Games was a grand spectacle.,奧運會的開幕式，場面十分壯觀。,場面；景象,scene; sight,,字根 spect 表「看」，-acle 可聯想為可看的事物，因此表示場面、景象。,136,,5
speculate,verb,The general speculates that the enemy will launch an attack against us tonight.,將軍推測敵人將於今天晚上突襲我們。,思索；沈思；推測,conjecture; contemplate,,字根 spec 表「看」，-ulate 為動詞字尾，可聯想反覆觀察思考，因此表示思索、沈思、推測。,136,,5
splendor,noun,I should take a long walk and enjoy the splendor of the mountain scenery.,我應該散個步，並享受山景的壯麗。,壯麗；輝煌,brightness,,splend 表「發光」，-or 為名詞字尾，因此表示壯麗、輝煌。,136,,5
sponsorship,noun,I am very grateful for your sponsorship.,我十分感激你們的慷慨贊助。,資助；贊助,,,sponsor（資助、贊助）加名詞字尾 -ship，因此表示資助、贊助。,136,,5
spontaneous,adjective,"Hearing the cross-talk, we burst into spontaneous laughter.",聽到那段相聲，我們自然地大笑起來。,自發的；自然的,instinctive; unforced,,spont 表「自發」，-aneous 形成形容詞，因此表示自發的、自然的。,136,137,5
spouse,noun,Jobs are available for spouses in the community.,社區裡有配偶可做的工作。,配偶,mate,,spouse 表配偶，可與 spouse 的字形直接記憶。,137,,5
sprain,verb,She stepped on a loose stone and sprained her ankle.,她踏上一塊鬆動的石頭，扭傷了腳踝。,扭傷,wrench; strain,,可拆成 sp + rain 聯想：下雨時走路容易扭傷腳。,137,,3
spring,verb,He sprang to his feet and dashed out the door.,他一躍而起，奔出門去。,跳；躍；彈起,leap; jump,,spring 除了「春天」，作動詞可表示突然跳起、彈起。,137,,4
sprint,verb,He had to sprint to pass the other runners just before reaching the tape.,他必須在到達終點之前衝刺，才能超越其他賽跑者。,全力衝刺；衝刺,speed; hasten,,sprint 可聯想 print 前加 s，表示用全力快速向前衝。,137,,5
stability,noun,Only when strict punishment can be imposed on the lawless can social stability be maintained.,只有對不法之徒可施以嚴厲的懲罰，社會安定才能維持。,穩定；安定,constancy; solidity,,stable（穩定的）加 -ity 形成名詞，因此表示穩定、安定。,137,,5
stabilize,verb,The government should take some measures to stabilize prices as soon as possible.,政府應儘快採取措施以穩定物價。,使穩定；使安固,,,stable 去 e 加 -ize 形成動詞，因此表示使穩定、使安固。,137,,5
stack,verb,His room was stacked with books and some old magazines.,他的房間裡堆滿了書和一些舊雜誌。,堆放,heap; pile,,stack 表一堆、一疊，作動詞表示堆放。,137,,4
stagger,verb,The drunk was staggering up the street.,那個醉漢在街上蹣跚而行。,搖晃；蹣跚,dodder; stumble,,由 stagger 聯想搖搖晃晃地走路，因此表示搖晃、蹣跚。,137,,3
staggering,adjective,For such a tiny woman she had a staggering appetite.,對一個這麼小的女人來說，她的胃口大得驚人。,搖晃的；令人吃驚的,astounding; unbelievable,,stagger 加 -ing 形成形容詞，亦可引申為令人震驚、吃驚的。,137,,5
stainless,adjective,A stainless emerald of that size would be worth a king's ransom.,一塊那麼大且無瑕疵的綠寶石可能價值連城。,無瑕疵的,flawless,,stain 表污點、瑕疵，-less 表「無」，因此表示無瑕疵的。,138,,3
stale,adjective,The glamour of night clubs soon became stale.,夜總會那種虛假的繁華不久便失去了新意。,陳舊的；無新意的,old; obsolete,fresh,可聯想 stale 為失去新鮮感，因此表示陳舊的、無新意的。,138,,5
stalk,verb,She stalked out of the room in anger.,她氣憤地大步走出房間。,潛近；追蹤；大步前進,follow,,stalk 作動詞可表示大步前進，也可表示潛近、追蹤。,138,,4
stall,noun,Never buy food from street stalls.,千萬別從街道的攤販買食物。,貨攤；攤位,booth,,stall 作名詞表示貨攤、攤位。,138,,5
stance,noun,The candidates had to state their stance on unilateral disarmament.,候選人須表明他們對單邊裁軍的立場。,立場；態度,attitude; perspective,,字根 stan 表「站」，-ce 為名詞字尾，可聯想站在哪一邊，因此表示立場、態度。,138,,5
stand-up,adjective,"It is so crowded, there is not even stand-up room.",這裡實在太擠了，幾乎沒有站立的地方。,站立的；直立的,,,stand up 表「站立」，合成形容詞後表示站立的、直立的。,138,,5
standpoint,noun,Our standpoints diverged so greatly that it was impossible to agree.,我們的觀點存在嚴重的分歧，不可能一致。,立場；觀點；看法,perspective; view,,stand 表「站立」，point 表「觀點」，合起來表示立場、觀點、看法。,138,,5
staple,noun,"The staples of the district are wool, cotton, timber and tung-oil.",這個地區的主要產品是羊毛、棉花、木材和桐油。,主要產品；主要成分,mainstay; necessity,,可與 stable 聯想區分：staple 指主要產品、主要成分。,138,,5
stark,adjective,The film vividly shows the stark realities of life for the hungry.,這部影片生動地呈現飢民赤裸裸的現實生活。,僵硬的；荒涼的；赤裸的,stiff; desolate; nude,,可與 start 聯想：stark 表赤裸、荒涼、僵硬。,138,,4
startle,verb,His murder startled everyone.,他被謀殺的這件事使每個人吃驚。,驚嚇；使吃驚,frighten; surprise,,可與 start 聯想：突然開始的刺激使人 startle。,138,,5
statesman,noun,The youth of the country are being ignored by statesmen.,許多國家的青年人被政治家們忽略。,政治家,politician,,state 表國家，man 表人，合起來可聯想為治理國家的人，即政治家。,138,139,3
statistics,noun,Have you seen the latest official statistics?,你看過官方最新的統計資料嗎？,統計資料；統計學,,,statistic 表統計數據，statistics 可表示統計資料或統計學。,139,,5
stature,noun,You are only slightly underweight in relation to your stature.,以你的身高而言，你的體重稍微輕了一點。,身高；身材,height,,字根 stat 表「站」，-ure 為名詞字尾，可聯想站立的高度，因此表示身高、身材。,139,,5
steep,verb,Dip your injured finger in the disinfectant to steep out the poison.,把你受傷的手指浸在消毒劑裡，以使毒液滲出來。,浸泡；浸透,,,steep 作動詞可表示浸泡、浸透。,139,,5
stew,verb,The zoo has been stewing all night over what happened yesterday.,動物園對昨天發生的事整夜坐立不安。,燉；（使）不安,cook; seethe,,stew 可表示燉煮，也可引申為焦躁不安。,139,,5
stick,noun,They were armed with sticks.,他們拿著棍棒。,棍；棒；枝,paste; persevere,,stick 作名詞表示棍、棒、枝。,139,,4
still,adjective,He kept still in his chair reading.,他坐在椅子上一動不動地看書。,靜止的；不動的,motionless; stationary,active,still 作形容詞表示靜止的、不動的。,139,,4
stimulus,noun,The worldwide recognition was a stimulus for him to work harder.,世界的認同激勵他更加努力工作。,刺激；激勵,incentive; impetus,,字根 stimul 表「刺激」，-us 為名詞字尾，因此表示刺激、激勵。,139,,5
storage,noun,Can I put my furniture in your storage before I find a new house?,我在找到新房子之前，我的家具能放在你的儲藏室嗎？,儲藏；貯存,store; storehouse,,store 表儲存，加 -age 形成名詞，因此表示儲藏、貯存。,139,,5
stout,adjective,She became stout as time went by.,隨著時間的流逝，她變胖了。,肥胖的；結實的,fat; stalwart,thin; weak,stout 可表示肥胖的，也可表示結實強壯的。,139,,5
straighten,verb,Can you tell me how to straighten the mess out?,你能告訴我如何收拾這個爛攤子嗎？,使變直；整頓；收拾,unbend; neaten,,straight 表筆直的，加 -en 形成動詞，因此表示使變直，也可引申為整頓、收拾。,139,140,5
strain,verb,"If you continue to strain the elastic, it will break.",如果你繼續拉這條橡皮筋，它會斷的。,拉緊；伸展；盡力,extend; strive,,strain 可直接聯想拉緊、伸展，也可引申為盡力。,140,,5
strait,noun,The student who was in serious financial straits had to quit school.,那個經濟有困境的學生不得不退學。,困境；危難,difficulty; hardship,,可與 strain 聯想區分：strait 表困境、危難。,140,,4
stray,verb,He went out to search for some sheep that had strayed.,他出去尋找走失的羊。,迷路；閒逛；流浪,wander; roam,,可與 stay 聯想區分：stray 表走失、流浪。,140,,5
stride,verb,Will you stop striding about the room? It is wearing me down.,你不要在房間裡走來走去好嗎？這讓我感到煩躁。,邁大步走；越過,walk,,可拆成 st + ride 聯想快速大步前進，因此表示邁大步走。,140,,3
stroll,verb,Be careful of that stranger who strolls the street of the town.,小心在鎮上街道閒逛的陌生人。,散步；踱遊,walk; saunter,,可與 stroke 聯想區分：stroll 表散步、閒逛。,140,,5
structural,adjective,A structural shift in foreign trade will be needed.,對外貿易的結構性改變將是需要的。,建築上的；結構的,,,structure 去 e 加 -al 形成形容詞，因此表示建築上的、結構的。,140,,3
stuck,adjective,I can't get out; the door is stuck.,我出不去，因為門被卡住。,不能動的；被卡住的,,,stuck 是 stick 的過去分詞，作形容詞表示不能動的、被卡住的。,140,,4
stumble,verb,She stumbled over a tree root and fell.,她被樹根絆到而跌倒。,絆倒；結巴地說,hobble; stammer,,可與 stump 聯想：人 stumble 之後可能重重走、跺步。,140,,5
stump,verb,"After working for a whole day, I stumped back into the house.",在工作整整一天後，我笨重地走回家。,笨重地行走；遊說,hobble; stagger,,可與 stumble 聯想：stump 有笨重地行走之意。,140,,5
stun,verb,We were stunned by the news of her divorce.,我們得知她離婚的消息時感到震驚。,使昏迷；使震驚,shock; appall,,可聯想 stump 的字形差異；stun 指使人震驚或昏迷。,140,141,5
