word,part_of_speech,example,example_zh,chinese,synonyms,antonyms,memory_hint,page,page_end,difficulty
clause,noun,There is a clause in the contract forbidding tenants to keep pets.,合約裡有一條禁止房客飼養寵物的條款。,條款；子句,article,,clause 常指合約中的條款，文法上也指子句。,36,,4
cleanse,verb,The wound should be cleansed before stitching.,在縫合之前，傷口應先清潔一下。,使清潔；使純淨；淨化,clean; purify,stain,clean 加 -se 形成動詞 cleanse，表示清潔、淨化。,36,,5
clearance,noun,"To obtain customs clearance, the first thing you need to do is to complete a customs import form.",為獲得海關出入境許可證，你第一件要做的事是完成海關進口申報表格。,清除；空地；出入海關口證,,,clear 加 -ance 變名詞，clearance 可指清除、空地，也常見 customs clearance（通關）。,36,,3
clearing,noun,They came to a clearing in the woods and picnicked.,他們來到林中的一塊空地野餐。,清除；空地；票據交換,,,clear 加 -ing 變名詞，clearing 可指清除，也常指樹林中的空地。,36,,5
clinch,verb,"In Nepal, the government and the rebels have clinched a peace deal that aims to end a ten-year insurgency in the country.",在尼泊爾，政府與叛軍達成和平協議，目標是結束該國長達十年的叛亂。,釘牢；敲定；確定,fasten; grip,,clinch 可指牢牢抓住或敲定協議，clinch a deal 就是「敲定協議」。,36,,5
cling,verb,He clung to the hope that he would succeed one day.,他仍抱持著有朝一日會成功的希望。,附著；依戀；堅持,adhere; hold,separate,cling 是緊抓不放，既可指身體附著，也可指心理上依戀或堅持。,36,,5
clone,noun,Can people come up with a safe way to use the clone technology?,人們能找出安全使用複製科技的方法嗎？,複製；複製品,copy,,clone 指以複製技術產生的相同個體，也可泛指複製品。,36,,4
closure,noun,The casualties and closure of small coal mines would be around because of the high mortality rate and low efficiency.,小煤礦會因為致死率高且效能低，政府將關閉。,關閉；結束；終止,cessation; conclusion,beginning,close 加 -ure 變名詞，closure 表示關閉、結束、終止。,36,,5
cluster,verb,The park is clustered with people who do exercise every early morning.,每天清晨公園裡都聚集著做運動的人。,聚集；成串；叢生,assemble; gather,,cluster 可作名詞「群、簇」，也可作動詞表示聚集、成群。,36,,4
clutch,verb,The girl clutched the toy and ran away.,女孩抓住玩具就跑了。,抓住；攫取；緊握,seize; capture,release,clutch 表示緊抓；可聯想 clash 時兩邊緊抓不放的動作。,37,,5
coastal,adjective,"In this coastal country, tourism is responsible for a high percentage of the GNP.",在這個海岸國家，旅遊業佔國民生產總值很高的比重。,海岸的；靠岸的,,,coast 是「海岸」，加 -al 形成形容詞 coastal，表示海岸的、靠岸的。,37,,4
coastline,noun,The hotel near the coastline offers accommodation with panoramic sea views and excellent sports and diving facilities.,這家近海岸線的旅館提供能看見大海的房間和頂級運動、跳水設備。,海岸線,,,coast 是「海岸」，line 是「線」，合起來就是海岸線。,37,,5
coffin,noun,Please don't blame a person who has been in his coffin.,請不要責怪死去的人（已經在棺材裡）。,棺材,,,coffin 可和 coffee 聯想，用相近拼字輔助記憶。,37,,5
coherence,noun,Coherence in writing is much more difficult to sustain than coherent speech.,寫作連貫比連續講話更難。,一致；協調；連貫,consistency; harmony,,co- 表「一起」，her- 表「黏接」，-ence 為名詞字尾，coherence 就是連在一起、連貫。,37,,3
coincide,verb,My birthday coincides with Thanksgiving Day this year.,今年我的生日剛好跟感恩節同一天。,同時發生；相符,accord; concur,,co- 表「一起、共同」，-cide 有「落下」概念，coincide 表同時發生、相符。,37,,5
collected,adjective,He can always stay collected in a crisis while I can't.,他常常可以在危難時保持鎮定，我卻不行。,收集成的；鎮定的,calm; cool,agitated,collect 加 -ed 形成形容詞，collected 可表示收集成的，也可表示鎮定的。,37,,5
collective,adjective,A collective effort is needed to finish this task.,完成這項任務需要集體的努力。,集體的；共同的,aggregate; common,individual,collect 與「收集、聚集」有關，加 -ive 形成 collective，表示集體的、共同的。,37,,4
collector,noun,He is an antique collector.,他是個古董收藏家。,收集者；收藏家,gatherer; accumulator,,collect 加表示人的 -or，collector 就是收集者、收藏家。,37,,5
colloquial,adjective,"This book, written in colloquial style, is funny and witty.",這本用口語風格寫的書有趣詼諧。,白話的；口語的,conversable; dialectic,,col- 可聯想「一起、共同」，loqu 表「說、講」，colloquial 就是日常交談用的、口語的。,37,,5
colonial,adjective,The colonial period of America started in 1607 when the first English settlers landed at Jamestown.,美國的殖民時期始於一六○七年，當時第一批英國移民者登陸詹姆士敦。,殖民地的；殖民的,colonizing,,colony（殖民地）加形容詞字尾 -ial，形成 colonial，表示殖民地的、殖民的。,38,,4
combat,verb,Drastic measures will be taken to combat inflation.,為對抗通貨膨脹，激烈的措施將被採取。,戰鬥；對抗,battle; oppose,,com- 表「共同」，bat 表「打擊」，合起來可聯想為共同打擊、戰鬥、對抗。,38,,3
comeback,noun,The media has been twittering with gossip about the actress's comeback.,媒體對該女演員的復出一直議論紛紛。,恢復；復出,recovery,,come back（返回、回來）合併成 comeback，表示恢復、復出。,38,,5
commemorate,verb,New stamps were issued to commemorate the queen's coronation.,為紀念女王的加冕，新郵票發行了。,慶祝；紀念,celebrate; memorialize,,com- 表「共同」，memor 表「記憶」，-ate 為動詞字尾，可聯想大家共同記住、紀念。,38,,4
commend,verb,That book was commended by other famous writers.,那本書被其他的名作家推薦。,稱讚；推薦,praise; recommend,criticize,com- 表「共同」，mend 可聯想「修好」；大家共同稱讚、推薦一本好書。,38,,5
commentary,noun,We all think her commentary on this issue is perfectly right.,我們都認為她對此問題的評論完全正確。,評論；實況報導；紀事,comment; annotation,,comment（評論）加名詞字尾 -ary，形成 commentary，表示評論。,38,,5
commissioner,noun,Some commissioners called for increased protection for migrants.,一些委員呼籲加強保護移民者。,委員；長官,functionary; representative,,commission（委任、任命、委託）加表示人的 -er，形成 commissioner。,38,,5
commodity,noun,China makes some very cheap commodities.,中國製作一些廉價的商品。,商品；日用品,goods; merchandise,,com- 表「共同」，mod 可聯想「模式」，-ity 為名詞字尾，記成有共同規格的商品、日用品。,38,,5
communicative,adjective,Communicative competence is a concept introduced by a man named Dell Hymes.,交際能力概念是由一個叫 Dell Hymes 提出的。,健談的；交際的,talkative,short-spoken,communicate（溝通、交際）去 e 加 -ive 形成 communicative，表示健談的、交際的。,38,,5
communism,noun,Communism is a system of social organization in which property is held in common.,共產主義是一種社會制度，在此制度裡財產是公有的。,共產主義,socialism,capitalism,com- 表「共同」，mun 表「服務」，-ism 表「主義」，可聯想共同服務人民的主義。,39,,3
compact,verb,It is impossible to compact all your clothes into this small suitcase.,把你所有的衣服壓進這個小手提箱裡是不可能的。,壓緊；使簡潔,compress; squeeze,,com- 表「一起」，pact 表「打包」，合起來可聯想一起打包、壓緊。,39,,5
companionship,noun,She keeps companionship with her old friends.,她與老朋友始終保持著友誼。,友誼；伴侶關係,friendship; fellowship,,companion 表「同伴」，-ship 是名詞字尾，形成 companionship，表示友誼、伴侶關係。,39,,5
comparable,adjective,Your style of writing is comparable to your brother's.,你的寫作風格可以比得上你的哥哥。,可比較的；比得上的,comparative,incomparable,compare（比較）去 e 加 -able，形成 comparable，表示可比較的、比得上的。,39,,4
compass,noun,Campers should always have compass with them.,露營者應該總是帶著指南針在身上。,指南針；範圍,direction finder; range,,com- 表「共同」，pass 表「通過」，可聯想找出共同通過的地方，引申為範圍、指南針。,39,,4
compassion,noun,The general dealt with captured soldiers with compassion.,該將軍以同情心對待被俘的士兵。,憐憫；同情,mercy; pity,coldness,com- 表「共同」，pass 可聯想「感情」，-ion 為名詞字尾，形成共同的感情、憐憫與同情。,39,,5
compassionate,adjective,There would be less wars if people were more compassionate.,如果人類更有同情心一點，戰爭就可能會少一點。,有同情心的；憐憫的,pitying; merciful,cold,compassion（憐憫、同情）加 -ate，形成 compassionate，表示有同情心的、憐憫的。,39,,2
compel,verb,"We cannot compel you to work hard, but we think you should.",我們不能強迫你努力工作，但我們認為你應該努力工作。,強迫；迫使,coerce; force,liberate,com- 表「完全」，pel 表「推」，合起來可聯想過分地推某人，表示迫使、強迫。,39,,5
compensate,verb,The company can use the additional profits to compensate you.,公司可以用額外的利潤來補償你。,補償；賠償,make up; recompense,,com- 表「完全」，pens 可聯想「花費」，-ate 為動詞字尾，表示補償、賠償。,39,,4
compensation,noun,The airline paid compensation to the deceased's family.,該航空公司賠償了罹難者的家屬。,補償；賠償；報酬,reimbursement,,compensate（補償、賠償）去 e 加 -ion 形成名詞 compensation。,40,,3
competence,noun,This writer's competence is questionable.,這個作家的能力備受質疑。,能力；可過舒適生活的收入,ability; qualification,,competent（有能力的）去掉字尾加 -ce 形成 competence，表示能力。,40,,5
competent,adjective,A competent worker would have taken half the time to finish this job.,有能力的員工可能只要花一半的時間就可完成此工作。,有能力的；勝任的；稱職的,capable; qualified,incompetent,compet(e) 表「競爭」，-ent 為形容詞字尾，可聯想有競爭力的人即有能力、勝任、稱職。,40,,5
competing,adjective,"To be better than the other competing painters, you have to be original.",為了勝過其他競爭的畫手，你必須有原創性。,競爭的；抵觸的；矛盾的,,,compete（比賽、競爭）加 -ing 形成形容詞 competing，表示競爭的、抵觸的、矛盾的。,40,,3
compile,verb,Your husband's name was in the list of suspects compiled by the police.,由警方研編的嫌疑犯名單裡有你丈夫的名字。,匯編；編輯；收集,accumulate; collect,,com- 表「一起」，pile 表「堆」，合起來是把東西堆積在一起，表示匯編、編輯、收集。,40,,5
complement,noun,The zoo which has a full complement of Chinese wildlife is free on weekends.,這個有中國全數野生動物的動物園在週末是免費的。,補充物；全數,supplement,,com- 表「完全」，ple 表「滿、填滿」，-ment 為名詞字尾，形成全數、補充物。,40,,4
complexion,noun,"This article is about how to improve your complexion, slow down the aging process and get rid of acne.",這篇文章討論如何改善膚色、減緩衰老和擺脫粉刺。,面色；膚色；情況,look; appearance,,complex 表「複雜的」，-ion 為名詞字尾；可聯想人的情緒複雜時，面色也難看。,40,,5
complication,noun,She has enough complications in her life without having to take care of 4 kids.,即使不照顧四個小孩，她的生活就已經夠混亂了。,糾紛；混亂；障礙,complexity,simplification,complicate（使複雜）去 e 加 -ion 形成 complication，表示糾紛、混亂、障礙。,40,,4
comply,verb,The new banking regulations should comply with the principle of the World Trade Organization.,新興銀行的規定應遵從世貿組織的原則。,順從；遵從,obey; follow,disobey,com- 表「一起、共同」，ply 可聯想「重疊」，可聯想共同配合，表示順從、遵從。,40,,5
